Entity,AttributeName,Attribute
湖北省立文科大学,所属地区,湖北省
金辉喜,性别,男
金辉喜,民族,汉族
金辉喜,国籍,中国
金辉喜,毕业院校,武汉大学
江天骥,性别,男
江天骥,国籍,中国
焦玉英,性别,女
焦玉英,民族,汉族
焦玉英,国籍,中国
焦玉英,职业,教师
焦玉英,职务,博士生导师
康均心,性别,男
康均心,国籍,中国
康均心,毕业院校,武汉大学
康均心,政党,中国共产党
老斋舍,地点,武汉大学
鲁才全,性别,男
鲁才全,国籍,中国
鲁才全,民族,汉族
鲁才全,毕业院校,武汉大学
刘道玉教育基金会,主管单位,武汉大学
李庆阁,性别,男
李庆阁,国籍,中国
李庆阁,毕业院校,武汉大学
黎东良,性别,男
黎东良,国籍,中国
黎东良,毕业院校,武汉大学
李十月,性别,男
李十月,民族,汉族
李十月,国籍,中国
李十月,职业,博士生导师
李十月,毕业院校,同济医科大学
李精忠,性别,男
李精忠,国籍,中国
李精忠,职业,教师
李精忠,毕业院校,武汉大学
李卓钧,国籍,中国
李卓钧,毕业院校,复旦大学
刘德厚,性别,男
刘德厚,民族,汉族
刘德厚,国籍,中国
刘君炎,性别,男
刘君炎,国籍,中国
刘君炎,职业,教授
李阳生,性别,男
李阳生,民族,汉族
李阳生,国籍,中国
李阳生,毕业院校,武汉大学
珞珈论坛,所属院校,武汉大学
李维武,出生地,武汉市
李维武,民族,汉族
李维武,国籍,中国
李维武,毕业院校,武汉大学
李工真,性别,男
李工真,民族,汉族
李工真,国籍,中国
李工真,毕业院校,武汉大学
李工真,专业方向,历史学
李健章,性别,男
李健章,国籍,中国
李健章,民族,汉族
李健章,毕业院校,武汉大学
刘婧,性别,女
刘婧,国籍,中国
刘婧,民族,汉族
刘婧,职业,演员
梁意文,性别,男
梁意文,民族,汉族
梁意文,国籍,中国
梁意文,职业,教师
李宝强,性别,男
李宝强,民族,汉族
李宝强,国籍,中国
李宝强,职业,教授
李连和,性别,男
李连和,国籍,中国
李连和,民族,汉族
刘正猷,性别,男
刘正猷,民族,汉族
刘正猷,国籍,中国
刘正猷,职业,教授
刘正猷,毕业院校,武汉大学
梦影长空,上映地区,中国
茆智,民族,汉族
茆智,国籍,中国
马同勋,性别,男
马同勋,国籍,中国
梅亚东,性别,男
梅亚东,民族,汉族
梅亚东,国籍,中国
梅亚东,毕业院校,武汉大学
莫洪宪,民族,汉族
莫洪宪,国籍,中国
莫洪宪,毕业院校,武汉大学
马中杰,性别,男
马中杰,民族,汉族
马中杰,国籍,中国
密新武,性别,男
密新武,国籍,中国
聂小曼,性别,女
聂小曼,国籍,中国
潘垣,国籍,中国
皮宗石,性别,男
皮宗石,民族,汉族
皮宗石,国籍,中国
庞小平,民族,汉族
庞小平,国籍,中国
潘祖亭,性别,男
潘祖亭,国籍,中国
潘祖亭,毕业院校,武汉大学
潘祖亭,政党,中国共产党
钱学文,性别,男
钱学文,民族,汉族
钱学文,国籍,中国
钱铁云,国籍,中国
屈季宁,性别,男
屈季宁,国籍,中国
阮桂君,性别,男
阮桂君,民族,汉族
阮桂君,国籍,中国
阮桂君,职业,教授
邵逸舟,国籍,中国
盛建荣,性别,男
盛建荣,国籍,中国
盛建荣,职业,教师
孙云莲,性别,男
孙云莲,民族,汉族
孙云莲,国籍,中国
邵东国,性别,男
邵东国,民族,汉族
邵东国,国籍,中国
宋星原,性别,男
宋星原,国籍,中国
宋星原,职业,教师
宋星原,毕业院校,武汉水利电力学院
图书情报知识,主办单位,武汉大学
图书情报知识,国别,中国
图书情报知识,主管单位,中华人民共和国教育部
涂玉平,性别,男
涂玉平,国籍,中国
唐皇凤,性别,男
唐皇凤,毕业院校,复旦大学
陶凯元,性别,女
陶凯元,国籍,中国
陶凯元,民族,汉族
陶凯元,毕业院校,武汉大学
唐红定,性别,男
唐红定,民族,汉族
唐红定,国籍,中国
唐红定,职业,教师
唐红定,毕业院校,中南大学
唐红定,职务,教授
谭锦泉,性别,男
谭锦泉,任职机构,武汉大学医学院
谭锦泉,国籍,中国
谭锦泉,职业,医生
唐铁惠,性别,男
唐铁惠,民族,汉族
唐铁惠,国籍,中国
谭成予,性别,女
谭成予,国籍,中国
武汉大学期刊社,主办单位,武汉大学
武汉大学期刊社,国别,中国
武汉大学老建筑群,地点,武汉市
王小村,性别,男
王小村,毕业院校,武汉大学
王小村,国籍,美国
王学玉,性别,男
王学玉,行业,医生
王杰泓,民族,汉族
王杰泓,国籍,中国
武汉大学弘毅学堂,主管部门,武汉大学
武汉大学教育科学学院,现任校长,程斯辉
王长铭,性别,男
王长铭,国籍,中国
王长铭,职业,教师
WHU,中文名,武汉大学
WHU,学校类别,公立大学
WHU,主管部门,中华人民共和国教育部
武汉大学经济管理学院,类别,公立大学
武汉大学经济管理学院,主管部门,武汉大学
武汉大学专升本网,开发者,武汉大学
武汉大学专升本网,发行商,武汉大学
武汉大学专升本网,总部地点,武汉大学
汪振国,性别,男
汪振国,国籍,中国
汪振国,民族,汉族
汪振国,毕业院校,武汉大学
武汉大学研究生学报,主办单位,武汉大学研究生院
武汉大学研究生学报,国别,中国
汪信砚,民族,汉族
汪信砚,国籍,中国
汪信砚,毕业院校,武汉大学
武汉大学珞珈论坛,网站名称,珞珈论坛
武汉大学珞珈论坛,所属院校,武汉大学
武汉大学水利水电学院,主管部门,武汉大学
武汉大学医学职业技术学院,学校类别,公立大学
武汉大学外国语言文学学院,现任校长,杜青钢
武汉大学新闻与传播学院,主管部门,武汉大学
武汉大学新闻与传播学院,隶属,武汉大学
武汉大学艺术系,学校类别,公立大学
武汉大学历史学院,现任校长,刘安志
王鹃,性别,女
王鹃,民族,汉族
王鹃,国籍,中国
王鹃,毕业院校,武汉大学
汪国平,民族,汉族
汪国平,国籍,中国
汪国平,职业,教师
武汉大学城市建设学院,所属地区,武汉大学
武汉大学城市建设学院,现任校长,张在元
文卫东,性别,男
文卫东,国籍,中国
文卫东,毕业院校,武汉大学
文化哥,国籍,中国
文化哥,毕业院校,武汉大学
武汉测绘学院,中文名,武汉大学测绘学院
武汉测绘学院,主管部门,武汉大学
武汉大学信息学部,前 身,武汉测绘科技大学
武汉大学数学与统计学院,学校类别,公立大学
武汉大学国际软件学院,主管部门,武汉大学
武汉大学病毒学国家重点实验室,依托单位2,武汉大学
武汉大学土木建筑工程学院,现任校长,徐礼华
武汉大学土木建筑工程学院,主管部门,武汉大学
王先甲,性别,男
王先甲,民族,汉族
王先甲,国籍,中国
武汉大学测绘学院,主管部门,武汉大学
武汉大学哲学学院,主管部门,武汉大学
武汉测绘科技大学,中文名,武汉大学
武汉测绘科技大学,学校类别,公立大学
武汉测绘科技大学,主管部门,中华人民共和国教育部
武汉水利电力学院,中文名,武汉大学
武汉水利电力学院,学校类别,公立大学
武汉水利电力学院,主管部门,中华人民共和国教育部
武汉大学动力与机械学院,主管部门,武汉大学
谢昊,国籍,中国
谢昊,职业,医生
谢志雄,性别,男
谢志雄,民族,汉族
谢志雄,政党,中国共产党
肖圣中,民族,汉族
肖圣中,国籍,中国
肖圣中,毕业院校,武汉大学
席嘉,国籍,中国
徐懋庸,性别,男
徐懋庸,国籍,中国
徐懋庸,政党,中国共产党
夏长征,民族,汉族
夏长征,国籍,中国
夏长征,毕业院校,武汉水利电力学院
许先斌,性别,男
许先斌,民族,汉族
许先斌,国籍,中国
许先斌,职业,教授
许先斌,毕业院校,武汉大学
徐武平,性别,男
徐武平,民族,汉族
徐武平,国籍,中国
徐武平,毕业院校,武汉大学
萧国政,国籍,中国
余延满,性别,男
余延满,民族,汉族
余延满,国籍,中国
余延满,职业,教授
余延满,毕业院校,武汉大学
余延满,政党,中国共产党
余延满,籍贯,湖北省
樱园梦,歌曲原唱,侯艳筠
叶立文,性别,男
叶立文,国籍,中国
易显河,民族,汉族
易显河,国籍,中国
叶春松,性别,男
叶春松,职业,教授
叶春松,毕业院校,武汉水利电力学院
颜泽贤,性别,男
颜泽贤,民族,汉族
颜泽贤,毕业院校,武汉大学
杨逢彬,民族,汉族
杨逢彬,国籍,中国
杨金忠,民族,汉族
杨金忠,国籍,中国
杨金忠,职业,教师
尹定邦,性别,男
尹定邦,国籍,中国
伊原泽周,性别,男
伊原泽周,国籍,日本
杨宗传,性别,男
杨宗传,出生地,中国
杨宗传,民族,汉族
杨宗传,国籍,中国
杨宗传,职业,教授
余素梅,性别,女
自强学堂网站,创始人,武汉大学
钟燕飞,性别,男
钟燕飞,国籍,中国
钟燕飞,职业,博士生导师
张渲,性别,男
张渲,国籍,中国
张国发,性别,男
张国发,民族,汉族
张国发,国籍,中国
张韵君,性别,男
张韵君,民族,汉族
张韵君,职业,教授
张韵君,毕业院校,武汉大学
朱维笳,性别,男
朱维笳,国籍,中国
张登雄,性别,男
张登雄,民族,汉族
张登雄,国籍,中国
章晓联,性别,女
章晓联,民族,汉族
章晓联,国籍,中国
章晓联,职业,教师
周鲠生,性别,男
周鲠生,民族,汉族
周鲠生,国籍,中华人民共和国
周鲠生,政党,中国共产党
张富巨,性别,男
张富巨,国籍,中国
张富巨,职业,教师
张富巨,毕业院校,华中工学院
朱国宾,性别,男
朱国宾,民族,汉族
朱国宾,国籍,中国
周大璞,国籍,中国
周大璞,毕业院校,武汉大学
周大璞,政党,中国共产党
张蔚榛,民族,汉族
张蔚榛,国籍,中国
张蔚榛,毕业院校,北京大学
张蔚榛,政党,中国共产党
张蔚榛,籍贯,河北省
章志宏,性别,男
章志宏,国籍,中国
周柏青,性别,男
周柏青,国籍,中国
张祖勋,出生地,江苏省
张祖勋,国籍,中国
曾承,性别,男
曾承,国籍,中国
曾承,毕业院校,武汉大学
张荣翼,性别,男
张荣翼,国籍,中国
张荣翼,籍贯,重庆市
赵藻藩,性别,男
赵藻藩,国籍,中国
张泽咸,性别,男
张泽咸,国籍,中国
张泽咸,毕业院校,武汉大学
周云清,国籍,中国
周云清,职业,工程师
周云清,毕业院校,武汉大学
赵华斌,民族,汉族
赵华斌,国籍,中国
赵华斌,职业,教师
程汉华,性别,男
程汉华,民族,汉族
程汉华,国籍,中国
方呈祥,行业,医生
郭友好,性别,男
郭友好,国籍,中国
郭友好,毕业院校,武汉大学
吕应堂,国籍,中国
吕应堂,职业,教师
齐义鹏,民族,汉族
齐义鹏,国籍,中国
齐义鹏,职业,教授
齐义鹏,毕业院校,武汉大学
谭铮,性别,男
谭铮,国籍,中国
肖庚富,性别,男
肖庚富,国籍,中国
余其兴,性别,男
余其兴,民族,汉族
余其兴,国籍,中国
余其兴,职业,教授
王青锋,性别,男
王青锋,民族,汉族
王青锋,国籍,中国
张楚富,性别,男
张楚富,毕业院校,武汉大学
杨代常,性别,男
杨代常,民族,汉族
杨代常,国籍,中国
杨代常,毕业院校,武汉大学
叶林柏,性别,男
叶林柏,民族,汉族
叶林柏,国籍,中国
叶林柏,毕业院校,武汉大学
陈仕修,性别,男
陈仕修,国籍,中国
陈仕修,职业,博士生导师
丁坚勇,性别,男
丁坚勇,民族,汉族
丁坚勇,国籍,中国
龚庆武,国籍,中国
查晓明,民族,汉族
查晓明,国籍,中国
查晓明,职业,博士生导师
刘会金,性别,男
刘会金,民族,汉族
刘会金,国籍,中国
陈允平,性别,男
陈允平,民族族群,汉族
陈允平,国籍,中国
贺贵明,性别,男
贺贵明,国籍,中国
舒乃秋,性别,男
舒乃秋,民族,汉族
舒乃秋,国籍,中国
鲁铁成,性别,男
鲁铁成,民族,汉族
鲁铁成,国籍,中国
鲁铁成,职业,教授
孙元章,民族,汉族
孙元章,国籍,中国
阮江军,性别,男
阮江军,国籍,中国
阮江军,职业,教师
阮江军,毕业院校,华中理工大学
刘开培,性别,男
刘开培,民族,汉族
刘开培,国籍,中国
刘开培,职业,教授
刘开培,职务,教授
殷小贡,性别,男
殷小贡,国籍,中国
张承学,性别,男
张承学,民族,汉族
张承学,国籍,中国
张承学,职业,教师
张承学,毕业院校,武汉水利电力学院
陈明祥,国籍,中国
徐天闵,民族,汉族
徐天闵,国籍,中国
徐天闵,职业,学者
傅旭东,性别,男
傅旭东,民族,汉族
傅旭东,国籍,中国
卢亦焱,性别,男
卢亦焱,国籍,中国
卢亦焱,职业,教师
梁枢果,民族,汉族
梁枢果,国籍,中国
刘幸,性别,男
刘幸,国籍,中国
王钊,出生地,广东省
周福霖,民族,汉族
周福霖,国籍,中国
周福霖,职业,教授
朱暾,国籍,中国
陈绵云,性别,男
陈绵云,国籍,中国
陈绵云,毕业院校,华中工学院
袁荣湘,性别,男
袁荣湘,国籍,中国
袁荣湘,职业,教授
曹益平,性别,男
曹益平,国籍,中国
曹益平,毕业院校,华中科技大学
程时杰,性别,男
程时杰,国籍,中国
陈立亮,性别,男
陈立亮,民族,汉族
陈立亮,国籍,中国
陈立亮,毕业院校,华中理工大学
陈立功,性别,男
陈立功,民族,汉族
陈立功,国籍,中国
蔡巍,性别,男
董选普,性别,男
董选普,国籍,中国
董选普,职业,教授
方景春,行业,医生
管理学报,主办单位,华中科技大学
管理学报,主编,张金隆
管理学报,国别,中国
管理学报,主管单位,中华人民共和国教育部
龚荣洲,民族,汉族
龚荣洲,国籍,中国
龚荣洲,职业,教授
龚云贵,国籍,中国
龚云贵,职业,教授
龚虹嘉,性别,男
龚虹嘉,民族,汉族
龚虹嘉,国籍,中国
龚虹嘉,职业,企业家
龚虹嘉,毕业院校,华中科技大学
华中科技大学研究生院,隶属,华中科技大学
华中科技大学远程与继续教育学院,学校类型,大学
华中科技大学远程与继续教育学院,学 校,华中科技大学
刘涤尘,性别,男
刘涤尘,民族,汉族
刘涤尘,国籍,中国
刘涤尘,政党,中国共产党
何仰赞,性别,男
何仰赞,民族,汉族
何仰赞,国籍,中国
何仰赞,职业,教师
华中科技大学人文学院,学校类别,公立大学
华中科技大学教育科学研究院,类型,公立大学
华中科技大学同济医学院,学校类别,公立大学
华中科技大学同济医学院,主管部门,华中科技大学
华中科技大学管理学院,现任校长,王宗军
华中科技大学管理学院,隶属单位,华中科技大学
华中科技大学物理学院,主管部门,华中科技大学
黄更新,民族,汉族
黄更新,国籍,中国
黄树槐,毕业院校,武汉大学
华中科技大学继续教育学院,学校类型,大学
华中科技大学学报,主办单位,华中科技大学
华中科技大学校徽,学 校,华中科技大学
华中科技大学科技园,中文名,华中科技大学
华中科技大学科技园,类型,公立大学
华中科技大学科技园,现任校长,李培根
华中科技大学土木工程与力学学院,类型,大学
华中科技大学电气与电子工程学院,类型,大学
华中科技大学电气与电子工程学院,隶属单位,华中科技大学
华中科技大学环境科学与工程学院,主管部门,华中科技大学
华中科技大学经济学院,学校类型,教育机构
华中科技大学数学与统计学院,学校类别,公立大学
华中科技大学数学与统计学院,主要院系,数学
罗一晟,性别,男
罗一晟,国籍,中国
罗一晟,民族,汉族
罗一晟,毕业院校,华中科技大学
罗一晟,职业,作家
李维谦,政党,中国共产党
李振瀚,国籍,美国
路钢,民族,汉族
骆四铭,国籍,中国
骆四铭,职业,教授
骆四铭,籍贯,湖北省
联创团队,创立于,华中科技大学
梅世炎,性别,男
梅世炎,民族,汉族
梅世炎,国籍,中国
裴振江,性别,男
裴振江,民族,汉族
裴振江,国籍,中国
青年园,所在地,中国
青年园,地理位置,中国
容太平,性别,男
容太平,国籍,中国
容太平,职业,教师
任志峰,性别,男
任志峰,民族,汉族
任志峰,国籍,中国
